date,family,sales,onpromotion,oil_price,is_holiday,holiday_type,total_transactions,year,month,day,day_of_week,day_name,week_of_year,quarter,is_weekend,is_month_start,is_month_end,day_of_year
2015-12-04,DAIRY,37874.0,216,40.0,0,None,87033.0,2015,12,4,4,Friday,49,4,0,0,0,338
2015-12-05,DAIRY,51946.0,121,39.21333333333333,0,None,100637.0,2015,12,5,5,Saturday,49,4,1,0,0,339
2015-12-06,DAIRY,64389.0,125,38.42666666666667,0,None,100258.0,2015,12,6,6,Sunday,49,4,1,0,0,340
2015-12-07,DAIRY,43349.0,95,37.64,0,None,88424.0,2015,12,7,0,Monday,50,4,0,0,0,341
2015-12-08,DAIRY,36858.0,102,37.46,0,None,83706.0,2015,12,8,1,Tuesday,50,4,0,0,0,342
2015-12-09,DAIRY,40524.0,2479,37.16,0,None,86615.0,2015,12,9,2,Wednesday,50,4,0,0,0,343
2015-12-10,DAIRY,35224.0,122,36.76,0,None,83880.0,2015,12,10,3,Thursday,50,4,0,0,0,344
2015-12-11,DAIRY,37146.0,220,35.65,0,None,89351.0,2015,12,11,4,Friday,50,4,0,0,0,345
2015-12-12,DAIRY,49159.0,114,35.87,0,None,103409.0,2015,12,12,5,Saturday,50,4,1,0,0,346
2015-12-13,DAIRY,58811.0,104,36.09,0,None,100875.0,2015,12,13,6,Sunday,50,4,1,0,0,347
2015-12-14,DAIRY,40576.0,98,36.31,0,None,88540.0,2015,12,14,0,Monday,51,4,0,0,0,348
2015-12-15,DAIRY,39098.0,100,37.32,0,None,89726.0,2015,12,15,1,Tuesday,51,4,0,0,0,349
2015-12-16,DAIRY,43341.0,2436,35.55,0,None,95973.0,2015,12,16,2,Wednesday,51,4,0,0,0,350
2015-12-17,DAIRY,38578.0,121,34.98,0,None,98732.0,2015,12,17,3,Thursday,51,4,0,0,0,351
2015-12-18,DAIRY,42655.0,193,34.72,0,None,101639.0,2015,12,18,4,Friday,51,4,0,0,0,352
2015-12-19,DAIRY,53867.0,102,34.663333333333334,0,None,123810.0,2015,12,19,5,Saturday,51,4,1,0,0,353
2015-12-20,DAIRY,59906.0,107,34.60666666666666,0,None,120843.0,2015,12,20,6,Sunday,51,4,1,0,0,354
2015-12-21,DAIRY,50041.0,95,34.55,1,Additional,124711.0,2015,12,21,0,Monday,52,4,0,0,0,355
2015-12-22,DAIRY,51321.0,101,36.12,1,Additional,138921.0,2015,12,22,1,Tuesday,52,4,0,0,0,356
2015-12-23,DAIRY,59050.0,2466,36.76,1,Additional,153338.0,2015,12,23,2,Wednesday,52,4,0,0,0,357
2015-12-24,DAIRY,55644.0,90,37.62,1,Additional,171169.0,2015,12,24,3,Thursday,52,4,0,0,0,358
2015-12-26,DAIRY,47081.0,90,36.989999999999995,1,Additional,113594.0,2015,12,26,5,Saturday,52,4,1,0,0,360
2015-12-27,DAIRY,43690.0,118,36.675,0,None,93020.0,2015,12,27,6,Sunday,52,4,1,0,0,361
2015-12-28,DAIRY,40188.0,77,36.36,0,None,95257.0,2015,12,28,0,Monday,53,4,0,0,0,362
2015-12-29,DAIRY,44035.0,90,37.88,0,None,104623.0,2015,12,29,1,Tuesday,53,4,0,0,0,363
2015-12-30,DAIRY,54895.0,2468,36.59,0,None,118947.0,2015,12,30,2,Wednesday,53,4,0,0,0,364
2015-12-31,DAIRY,50612.0,251,37.13,1,Additional,131826.0,2015,12,31,3,Thursday,53,4,0,0,1,365
2016-01-01,DAIRY,1033.0,11,37.050000000000004,1,Holiday,100727.0,2016,1,1,4,Friday,53,1,0,1,0,1
2016-01-02,DAIRY,55039.0,377,36.97,0,None,69628.0,2016,1,2,5,Saturday,53,1,1,0,0,2
2016-01-03,DAIRY,68371.0,411,36.89,0,None,43728.5,2016,1,3,6,Sunday,53,1,1,0,0,3
2016-01-04,DAIRY,52242.0,384,36.81,0,None,17829.0,2016,1,4,0,Monday,1,1,0,0,0,4
2016-01-05,DAIRY,45174.0,379,35.97,0,None,89018.0,2016,1,5,1,Tuesday,1,1,0,0,0,5
2016-01-06,DAIRY,44103.0,2692,33.97,0,None,88846.0,2016,1,6,2,Wednesday,1,1,0,0,0,6
2016-01-07,DAIRY,35817.0,383,33.29,0,None,80412.0,2016,1,7,3,Thursday,1,1,0,0,0,7
2016-01-08,DAIRY,39047.0,471,33.2,0,None,83344.0,2016,1,8,4,Friday,1,1,0,0,0,8
2016-01-09,DAIRY,54729.0,382,32.60666666666667,0,None,100975.0,2016,1,9,5,Saturday,1,1,1,0,0,9
2016-01-10,DAIRY,62798.0,405,32.013333333333335,0,None,97323.0,2016,1,10,6,Sunday,1,1,1,0,0,10
2016-01-11,DAIRY,39731.0,366,31.42,0,None,80506.0,2016,1,11,0,Monday,2,1,0,0,0,11
2016-01-12,DAIRY,36086.0,345,30.42,0,None,77696.0,2016,1,12,1,Tuesday,2,1,0,0,0,12
2016-01-13,DAIRY,37263.0,2637,30.42,0,None,76217.0,2016,1,13,2,Wednesday,2,1,0,0,0,13
2016-01-14,DAIRY,32814.0,327,31.22,0,None,74909.0,2016,1,14,3,Thursday,2,1,0,0,0,14
2016-01-15,DAIRY,38229.0,426,29.45,0,None,83105.0,2016,1,15,4,Friday,2,1,0,0,0,15
2016-01-16,DAIRY,55373.0,404,29.205,0,None,99698.0,2016,1,16,5,Saturday,2,1,1,0,0,16
2016-01-17,DAIRY,62574.0,410,28.96,0,None,95155.0,2016,1,17,6,Sunday,2,1,1,0,0,17
2016-01-18,DAIRY,41062.0,419,28.715,0,None,81486.0,2016,1,18,0,Monday,3,1,0,0,0,18
2016-01-19,DAIRY,35093.0,446,28.47,0,None,76092.0,2016,1,19,1,Tuesday,3,1,0,0,0,19
2016-01-20,DAIRY,42167.0,2817,26.68,0,None,82989.0,2016,1,20,2,Wednesday,3,1,0,0,0,20
2016-01-21,DAIRY,31816.0,5,29.55,0,None,74141.0,2016,1,21,3,Thursday,3,1,0,0,0,21
2016-01-22,DAIRY,37956.0,92,32.07,0,None,79760.0,2016,1,22,4,Friday,3,1,0,0,0,22
2016-01-23,DAIRY,53118.0,4,31.483333333333334,0,None,95634.0,2016,1,23,5,Saturday,3,1,1,0,0,23
2016-01-24,DAIRY,58360.0,9,30.896666666666665,0,None,89786.0,2016,1,24,6,Sunday,3,1,1,0,0,24
2016-01-25,DAIRY,38122.0,6,30.31,0,None,76042.0,2016,1,25,0,Monday,4,1,0,0,0,25
2016-01-26,DAIRY,34650.0,6,29.54,0,None,75639.0,2016,1,26,1,Tuesday,4,1,0,0,0,26
2016-01-27,DAIRY,37369.0,2307,32.32,0,None,76912.0,2016,1,27,2,Wednesday,4,1,0,0,0,27
2016-01-28,DAIRY,30730.0,1,33.21,0,None,73110.0,2016,1,28,3,Thursday,4,1,0,0,0,28
2016-01-29,DAIRY,37184.0,94,33.66,0,None,81081.0,2016,1,29,4,Friday,4,1,0,0,0,29
2016-01-30,DAIRY,54447.0,3,32.98,0,None,98201.0,2016,1,30,5,Saturday,4,1,1,0,0,30
2016-01-31,DAIRY,62378.0,10,32.3,0,None,95671.0,2016,1,31,6,Sunday,4,1,1,0,1,31
2016-02-01,DAIRY,46755.0,11,31.62,0,None,87827.0,2016,2,1,0,Monday,5,1,0,1,0,32
2016-02-02,DAIRY,39758.0,3,29.9,0,None,84928.0,2016,2,2,1,Tuesday,5,1,0,0,0,33
2016-02-03,DAIRY,41328.0,2255,32.29,0,None,84704.0,2016,2,3,2,Wednesday,5,1,0,0,0,34
2016-02-04,DAIRY,34566.0,8,31.63,0,None,82446.0,2016,2,4,3,Thursday,5,1,0,0,0,35
2016-02-05,DAIRY,40987.0,93,30.86,0,None,89355.0,2016,2,5,4,Friday,5,1,0,0,0,36
2016-02-06,DAIRY,50177.0,7,30.476666666666667,0,None,100641.0,2016,2,6,5,Saturday,5,1,1,0,0,37
2016-02-07,DAIRY,37008.0,2,30.093333333333334,0,None,78884.0,2016,2,7,6,Sunday,5,1,1,0,0,38
2016-02-08,DAIRY,34709.0,1,29.71,1,Holiday,75047.0,2016,2,8,0,Monday,6,1,0,0,0,39
2016-02-09,DAIRY,41755.0,4,27.96,1,Holiday,79222.0,2016,2,9,1,Tuesday,6,1,0,0,0,40
2016-02-10,DAIRY,44005.0,2504,27.54,0,None,86720.0,2016,2,10,2,Wednesday,6,1,0,0,0,41
2016-02-11,DAIRY,36659.0,2,26.19,0,None,81444.0,2016,2,11,3,Thursday,6,1,0,0,0,42
2016-02-12,DAIRY,39685.0,87,29.32,0,None,87451.0,2016,2,12,4,Friday,6,1,0,0,0,43
2016-02-13,DAIRY,50369.0,3,29.2525,0,None,101849.0,2016,2,13,5,Saturday,6,1,1,0,0,44
2016-02-14,DAIRY,55662.0,5,29.185000000000002,0,None,99462.0,2016,2,14,6,Sunday,6,1,1,0,0,45
2016-02-15,DAIRY,41876.0,1,29.1175,0,None,83293.0,2016,2,15,0,Monday,7,1,0,0,0,46
2016-02-16,DAIRY,40448.0,6,29.05,0,None,81192.0,2016,2,16,1,Tuesday,7,1,0,0,0,47
2016-02-17,DAIRY,41807.0,2408,30.68,0,None,80996.0,2016,2,17,2,Wednesday,7,1,0,0,0,48
2016-02-18,DAIRY,32708.0,2,30.77,0,None,74797.0,2016,2,18,3,Thursday,7,1,0,0,0,49
2016-02-19,DAIRY,38815.0,89,29.59,0,None,82564.0,2016,2,19,4,Friday,7,1,0,0,0,50
2016-02-20,DAIRY,52132.0,5,30.183333333333334,0,None,95533.0,2016,2,20,5,Saturday,7,1,1,0,0,51
2016-02-21,DAIRY,60376.0,5,30.776666666666667,0,None,91533.0,2016,2,21,6,Sunday,7,1,1,0,0,52
2016-02-22,DAIRY,41517.0,4,31.37,0,None,79775.0,2016,2,22,0,Monday,8,1,0,0,0,53
2016-02-23,DAIRY,36933.0,8,31.84,0,None,77672.0,2016,2,23,1,Tuesday,8,1,0,0,0,54
2016-02-24,DAIRY,40103.0,2398,30.35,0,None,78364.0,2016,2,24,2,Wednesday,8,1,0,0,0,55
2016-02-25,DAIRY,32755.0,38,31.4,0,None,74029.0,2016,2,25,3,Thursday,8,1,0,0,0,56
2016-02-26,DAIRY,38299.0,137,31.65,0,None,80200.0,2016,2,26,4,Friday,8,1,0,0,0,57
2016-02-27,DAIRY,54938.0,57,32.013333333333335,0,None,95659.0,2016,2,27,5,Saturday,8,1,1,0,0,58
2016-02-28,DAIRY,62079.0,67,32.376666666666665,0,None,90059.0,2016,2,28,6,Sunday,8,1,1,0,0,59
2016-02-29,DAIRY,42771.0,64,32.74,0,None,80152.0,2016,2,29,0,Monday,9,1,0,0,1,60
2016-03-01,DAIRY,50067.0,75,34.39,0,None,87759.0,2016,3,1,1,Tuesday,9,1,0,1,0,61
2016-03-02,DAIRY,49731.0,2623,34.57,0,None,88779.0,2016,3,2,2,Wednesday,9,1,0,0,0,62
2016-03-03,DAIRY,38585.0,263,34.56,0,None,79787.0,2016,3,3,3,Thursday,9,1,0,0,0,63
2016-03-04,DAIRY,44098.0,384,35.91,0,None,86493.0,2016,3,4,4,Friday,9,1,0,0,0,64
2016-03-05,DAIRY,61647.0,343,36.57333333333333,0,None,102170.0,2016,3,5,5,Saturday,9,1,1,0,0,65
2016-03-06,DAIRY,67308.0,346,37.236666666666665,0,None,95178.0,2016,3,6,6,Sunday,9,1,1,0,0,66
2016-03-07,DAIRY,44468.0,315,37.9,0,None,84681.0,2016,3,7,0,Monday,10,1,0,0,0,67
2016-03-08,DAIRY,37520.0,257,36.67,0,None,84111.0,2016,3,8,1,Tuesday,10,1,0,0,0,68
2016-03-09,DAIRY,42972.0,2727,37.62,0,None,79580.0,2016,3,9,2,Wednesday,10,1,0,0,0,69
2016-03-10,DAIRY,34751.0,280,37.77,0,None,76879.0,2016,3,10,3,Thursday,10,1,0,0,0,70
2016-03-11,DAIRY,40821.0,429,38.51,0,None,82962.0,2016,3,11,4,Friday,10,1,0,0,0,71
2016-03-12,DAIRY,56057.0,401,38.07333333333333,0,None,97275.0,2016,3,12,5,Saturday,10,1,1,0,0,72
2016-03-13,DAIRY,61082.0,408,37.63666666666667,0,None,90435.0,2016,3,13,6,Sunday,10,1,1,0,0,73
2016-03-14,DAIRY,41376.0,374,37.2,0,None,78924.0,2016,3,14,0,Monday,11,1,0,0,0,74
2016-03-15,DAIRY,39464.0,358,36.32,0,None,79651.0,2016,3,15,1,Tuesday,11,1,0,0,0,75
2016-03-16,DAIRY,45079.0,2865,38.43,0,None,81758.0,2016,3,16,2,Wednesday,11,1,0,0,0,76
2016-03-17,DAIRY,35153.0,358,40.17,0,None,76268.0,2016,3,17,3,Thursday,11,1,0,0,0,77
2016-03-18,DAIRY,40912.0,320,39.47,0,None,83179.0,2016,3,18,4,Friday,11,1,0,0,0,78
2016-03-19,DAIRY,54779.0,367,39.61666666666667,0,None,96783.0,2016,3,19,5,Saturday,11,1,1,0,0,79
2016-03-20,DAIRY,58803.0,360,39.76333333333333,0,None,89769.0,2016,3,20,6,Sunday,11,1,1,0,0,80
2016-03-21,DAIRY,41429.0,321,39.91,0,None,81185.0,2016,3,21,0,Monday,12,1,0,0,0,81
2016-03-22,DAIRY,37334.0,280,41.45,0,None,77409.0,2016,3,22,1,Tuesday,12,1,0,0,0,82
2016-03-23,DAIRY,46142.0,2704,38.28,0,None,82331.0,2016,3,23,2,Wednesday,12,1,0,0,0,83
2016-03-24,DAIRY,43056.0,26,38.14,0,None,86834.0,2016,3,24,3,Thursday,12,1,0,0,0,84
2016-03-25,DAIRY,41614.0,27,38.1025,1,Holiday,78832.0,2016,3,25,4,Friday,12,1,0,0,0,85
2016-03-26,DAIRY,48960.0,24,38.065,0,None,91232.0,2016,3,26,5,Saturday,12,1,1,0,0,86
2016-03-27,DAIRY,52787.0,18,38.0275,0,None,82305.0,2016,3,27,6,Sunday,12,1,1,0,0,87
2016-03-28,DAIRY,41420.0,17,37.99,0,None,76647.0,2016,3,28,0,Monday,13,1,0,0,0,88
2016-03-29,DAIRY,36899.0,18,36.91,0,None,75782.0,2016,3,29,1,Tuesday,13,1,0,0,0,89
2016-03-30,DAIRY,40582.0,2529,36.91,0,None,75656.0,2016,3,30,2,Wednesday,13,1,0,0,0,90
2016-03-31,DAIRY,36964.0,19,36.94,0,None,77024.0,2016,3,31,3,Thursday,13,1,0,0,1,91
2016-04-01,DAIRY,49964.0,26,35.36,0,None,89055.0,2016,4,1,4,Friday,13,2,0,1,0,92
2016-04-02,DAIRY,67068.0,23,35.00666666666667,0,None,104451.0,2016,4,2,5,Saturday,13,2,1,0,0,93
2016-04-03,DAIRY,76947.0,18,34.65333333333333,0,None,103230.0,2016,4,3,6,Sunday,13,2,1,0,0,94
2016-04-04,DAIRY,46247.0,24,34.3,0,None,85017.0,2016,4,4,0,Monday,14,2,0,0,0,95
2016-04-05,DAIRY,41083.0,21,34.52,0,None,82629.0,2016,4,5,1,Tuesday,14,2,0,0,0,96
2016-04-06,DAIRY,43471.0,2560,37.74,0,None,81402.0,2016,4,6,2,Wednesday,14,2,0,0,0,97
2016-04-07,DAIRY,35450.0,11,37.3,0,None,76736.0,2016,4,7,3,Thursday,14,2,0,0,0,98
2016-04-08,DAIRY,41287.0,24,39.74,0,None,83533.0,2016,4,8,4,Friday,14,2,0,0,0,99
2016-04-09,DAIRY,56917.0,25,39.980000000000004,0,None,97454.0,2016,4,9,5,Saturday,14,2,1,0,0,100
2016-04-10,DAIRY,64165.0,35,40.22,0,None,91977.0,2016,4,10,6,Sunday,14,2,1,0,0,101
2016-04-11,DAIRY,41106.0,38,40.46,0,None,77860.0,2016,4,11,0,Monday,15,2,0,0,0,102
2016-04-12,DAIRY,38840.0,44,42.12,0,None,82484.0,2016,4,12,1,Tuesday,15,2,0,0,0,103
2016-04-13,DAIRY,41333.0,2578,41.7,0,None,79657.0,2016,4,13,2,Wednesday,15,2,0,0,0,104
2016-04-14,DAIRY,33992.0,206,41.45,0,None,74291.0,2016,4,14,3,Thursday,15,2,0,0,0,105
2016-04-15,DAIRY,40764.0,197,40.4,0,None,82751.0,2016,4,15,4,Friday,15,2,0,0,0,106
2016-04-16,DAIRY,52697.0,234,40.18,1,Event,90313.0,2016,4,16,5,Saturday,15,2,1,0,0,107
2016-04-17,DAIRY,66718.0,256,39.96,1,Event,93018.0,2016,4,17,6,Sunday,15,2,1,0,0,108
2016-04-18,DAIRY,48515.0,219,39.74,1,Event,103559.0,2016,4,18,0,Monday,16,2,0,0,0,109
2016-04-19,DAIRY,41421.0,205,40.88,1,Event,99289.0,2016,4,19,1,Tuesday,16,2,0,0,0,110
2016-04-20,DAIRY,46264.0,3523,42.72,1,Event,95079.0,2016,4,20,2,Wednesday,16,2,0,0,0,111
2016-04-21,DAIRY,37275.0,1080,43.18,1,Event,85533.0,2016,4,21,3,Thursday,16,2,0,0,0,112
2016-04-22,DAIRY,40268.0,1089,42.76,1,Event,86662.0,2016,4,22,4,Friday,16,2,0,0,0,113
2016-04-23,DAIRY,57603.0,1151,42.39666666666667,1,Event,100468.0,2016,4,23,5,Saturday,16,2,1,0,0,114
2016-04-24,DAIRY,63656.0,1152,42.03333333333333,1,Event,93993.0,2016,4,24,6,Sunday,16,2,1,0,0,115
2016-04-25,DAIRY,40117.0,1088,41.67,1,Event,78301.0,2016,4,25,0,Monday,17,2,0,0,0,116
2016-04-26,DAIRY,37150.0,1083,42.52,1,Event,77218.0,2016,4,26,1,Tuesday,17,2,0,0,0,117
2016-04-27,DAIRY,40788.0,3457,45.29,1,Event,77369.0,2016,4,27,2,Wednesday,17,2,0,0,0,118
2016-04-28,DAIRY,31940.0,1036,46.03,1,Event,72957.0,2016,4,28,3,Thursday,17,2,0,0,0,119
2016-04-29,DAIRY,41050.0,1232,45.98,1,Event,82711.0,2016,4,29,4,Friday,17,2,0,0,0,120
2016-04-30,DAIRY,63050.0,1364,45.57,1,Event,102800.0,2016,4,30,5,Saturday,17,2,1,0,1,121
2016-05-01,DAIRY,77735.0,1416,45.16,1,Holiday,102012.0,2016,5,1,6,Sunday,17,2,1,1,0,122
2016-05-02,DAIRY,50058.0,483,44.75,1,Event,85259.0,2016,5,2,0,Monday,18,2,0,0,0,123
2016-05-03,DAIRY,45865.0,493,43.65,1,Event,85500.0,2016,5,3,1,Tuesday,18,2,0,0,0,124
2016-05-04,DAIRY,48060.0,2895,43.77,1,Event,86207.0,2016,5,4,2,Wednesday,18,2,0,0,0,125
2016-05-05,DAIRY,38113.0,471,44.33,1,Event,82198.0,2016,5,5,3,Thursday,18,2,0,0,0,126
2016-05-06,DAIRY,45139.0,513,44.58,1,Event,91159.0,2016,5,6,4,Friday,18,2,0,0,0,127
2016-05-07,DAIRY,69505.0,511,44.20333333333333,1,Additional,118222.0,2016,5,7,5,Saturday,18,2,1,0,0,128
2016-05-08,DAIRY,53680.0,508,43.82666666666667,1,Event,97132.0,2016,5,8,6,Sunday,18,2,1,0,0,129
2016-05-09,DAIRY,47763.0,562,43.45,1,Event,82043.0,2016,5,9,0,Monday,19,2,0,0,0,130
2016-05-10,DAIRY,40132.0,510,44.68,1,Event,78194.0,2016,5,10,1,Tuesday,19,2,0,0,0,131
2016-05-11,DAIRY,44891.0,2866,46.21,1,Event,80761.0,2016,5,11,2,Wednesday,19,2,0,0,0,132
2016-05-12,DAIRY,35921.0,412,46.64,1,Event,76099.0,2016,5,12,3,Thursday,19,2,0,0,0,133
2016-05-13,DAIRY,40552.0,424,46.22,1,Event,82265.0,2016,5,13,4,Friday,19,2,0,0,0,134
2016-05-14,DAIRY,58721.0,473,46.72,1,Event,97755.0,2016,5,14,5,Saturday,19,2,1,0,0,135
2016-05-15,DAIRY,70798.0,473,47.22,1,Event,95910.0,2016,5,15,6,Sunday,19,2,1,0,0,136
2016-05-16,DAIRY,46788.0,427,47.72,1,Event,81129.0,2016,5,16,0,Monday,20,2,0,0,0,137
2016-05-17,DAIRY,39303.0,384,48.29,0,None,78372.0,2016,5,17,1,Tuesday,20,2,0,0,0,138
2016-05-18,DAIRY,42637.0,2651,48.12,0,None,74552.0,2016,5,18,2,Wednesday,20,2,0,0,0,139
2016-05-19,DAIRY,35954.0,369,48.16,0,None,74826.0,2016,5,19,3,Thursday,20,2,0,0,0,140
2016-05-20,DAIRY,42472.0,382,47.67,0,None,84185.0,2016,5,20,4,Friday,20,2,0,0,0,141
2016-05-21,DAIRY,57851.0,391,47.82,0,None,97053.0,2016,5,21,5,Saturday,20,2,1,0,0,142
2016-05-22,DAIRY,68346.0,393,47.97,0,None,93629.0,2016,5,22,6,Sunday,20,2,1,0,0,143
2016-05-23,DAIRY,44819.0,339,48.12,0,None,79595.0,2016,5,23,0,Monday,21,2,0,0,0,144
2016-05-24,DAIRY,36971.0,332,48.04,0,None,74225.0,2016,5,24,1,Tuesday,21,2,0,0,0,145
2016-05-25,DAIRY,40219.0,2793,49.1,0,None,75039.0,2016,5,25,2,Wednesday,21,2,0,0,0,146
2016-05-26,DAIRY,34612.0,364,49.0,0,None,74328.0,2016,5,26,3,Thursday,21,2,0,0,0,147
2016-05-27,DAIRY,52134.0,400,49.36,1,Transfer,88580.0,2016,5,27,4,Friday,21,2,0,0,0,148
2016-05-28,DAIRY,50349.0,384,49.295,0,None,89086.0,2016,5,28,5,Saturday,21,2,1,0,0,149
2016-05-29,DAIRY,63090.0,403,49.230000000000004,0,None,87606.0,2016,5,29,6,Sunday,21,2,1,0,0,150
2016-05-30,DAIRY,45627.0,372,49.165,0,None,80249.0,2016,5,30,0,Monday,22,2,0,0,0,151
2016-05-31,DAIRY,52780.0,412,49.1,0,None,92987.0,2016,5,31,1,Tuesday,22,2,0,0,1,152
2016-06-01,DAIRY,48428.0,2836,49.07,0,None,88574.0,2016,6,1,2,Wednesday,22,2,0,1,0,153
2016-06-02,DAIRY,39477.0,155,49.14,0,None,79393.0,2016,6,2,3,Thursday,22,2,0,0,0,154
2016-06-03,DAIRY,42770.0,128,48.69,0,None,84747.0,2016,6,3,4,Friday,22,2,0,0,0,155
2016-06-04,DAIRY,61451.0,113,49.03,0,None,100607.0,2016,6,4,5,Saturday,22,2,1,0,0,156
2016-06-05,DAIRY,72710.0,116,49.37,0,None,97418.0,2016,6,5,6,Sunday,22,2,1,0,0,157
2016-06-06,DAIRY,45084.0,116,49.71,0,None,80840.0,2016,6,6,0,Monday,23,2,0,0,0,158
2016-06-07,DAIRY,39835.0,195,50.37,0,None,78126.0,2016,6,7,1,Tuesday,23,2,0,0,0,159
2016-06-08,DAIRY,43402.0,2837,51.23,0,None,79997.0,2016,6,8,2,Wednesday,23,2,0,0,0,160
2016-06-09,DAIRY,33662.0,182,50.52,0,None,73785.0,2016,6,9,3,Thursday,23,2,0,0,0,161
2016-06-10,DAIRY,38489.0,174,49.09,0,None,80306.0,2016,6,10,4,Friday,23,2,0,0,0,162
2016-06-11,DAIRY,52452.0,183,49.02333333333333,0,None,93473.0,2016,6,11,5,Saturday,23,2,1,0,0,163
2016-06-12,DAIRY,62357.0,183,48.95666666666667,0,None,89740.0,2016,6,12,6,Sunday,23,2,1,0,0,164
2016-06-13,DAIRY,42429.0,172,48.89,0,None,76448.0,2016,6,13,0,Monday,24,2,0,0,0,165
2016-06-14,DAIRY,38175.0,174,48.49,0,None,75874.0,2016,6,14,1,Tuesday,24,2,0,0,0,166
2016-06-15,DAIRY,45133.0,2822,47.92,0,None,79905.0,2016,6,15,2,Wednesday,24,2,0,0,0,167
2016-06-16,DAIRY,38267.0,169,46.14,0,None,80605.0,2016,6,16,3,Thursday,24,2,0,0,0,168
2016-06-17,DAIRY,43691.0,196,48.0,0,None,85614.0,2016,6,17,4,Friday,24,2,0,0,0,169
2016-06-18,DAIRY,63471.0,193,48.46666666666667,0,None,107418.0,2016,6,18,5,Saturday,24,2,1,0,0,170
2016-06-19,DAIRY,55017.0,176,48.93333333333333,0,None,92469.0,2016,6,19,6,Sunday,24,2,1,0,0,171
2016-06-20,DAIRY,45394.0,171,49.4,0,None,80226.0,2016,6,20,0,Monday,25,2,0,0,0,172
2016-06-21,DAIRY,39276.0,164,48.95,0,None,78278.0,2016,6,21,1,Tuesday,25,2,0,0,0,173
2016-06-22,DAIRY,41517.0,2797,49.16,0,None,77260.0,2016,6,22,2,Wednesday,25,2,0,0,0,174
2016-06-23,DAIRY,34323.0,493,49.34,0,None,72356.0,2016,6,23,3,Thursday,25,2,0,0,0,175
2016-06-24,DAIRY,38279.0,506,46.7,0,None,78517.0,2016,6,24,4,Friday,25,2,0,0,0,176
2016-06-25,DAIRY,53422.0,507,46.4,0,None,91094.0,2016,6,25,5,Saturday,25,2,1,0,0,177
2016-06-26,DAIRY,62062.0,520,46.1,0,None,88209.0,2016,6,26,6,Sunday,25,2,1,0,0,178
2016-06-27,DAIRY,41456.0,487,45.8,0,None,75781.0,2016,6,27,0,Monday,26,2,0,0,0,179
2016-06-28,DAIRY,36800.0,521,47.93,0,None,73787.0,2016,6,28,1,Tuesday,26,2,0,0,0,180
2016-06-29,DAIRY,41245.0,3004,49.85,0,None,76350.0,2016,6,29,2,Wednesday,26,2,0,0,0,181
2016-06-30,DAIRY,33557.0,568,48.27,0,None,73866.0,2016,6,30,3,Thursday,26,2,0,0,1,182
2016-07-01,DAIRY,49232.0,511,49.02,0,None,89711.0,2016,7,1,4,Friday,26,3,0,1,0,183
2016-07-02,DAIRY,63188.0,512,48.447500000000005,0,None,101902.0,2016,7,2,5,Saturday,26,3,1,0,0,184
2016-07-03,DAIRY,69328.0,497,47.875,0,None,96041.0,2016,7,3,6,Sunday,26,3,1,0,0,185
2016-07-04,DAIRY,48544.0,476,47.302499999999995,0,None,84992.0,2016,7,4,0,Monday,27,3,0,0,0,186
2016-07-05,DAIRY,42525.0,515,46.73,0,None,82089.0,2016,7,5,1,Tuesday,27,3,0,0,0,187
2016-07-06,DAIRY,46662.0,3900,47.37,0,None,83135.0,2016,7,6,2,Wednesday,27,3,0,0,0,188
2016-07-07,DAIRY,36549.0,779,45.22,0,None,76107.0,2016,7,7,3,Thursday,27,3,0,0,0,189
2016-07-08,DAIRY,41632.0,1403,45.37,0,None,83553.0,2016,7,8,4,Friday,27,3,0,0,0,190
2016-07-09,DAIRY,52964.0,1455,45.156666666666666,0,None,94026.0,2016,7,9,5,Saturday,27,3,1,0,0,191
2016-07-10,DAIRY,59541.0,1477,44.94333333333333,0,None,88752.0,2016,7,10,6,Sunday,27,3,1,0,0,192
2016-07-11,DAIRY,43454.0,1407,44.73,0,None,78942.0,2016,7,11,0,Monday,28,3,0,0,0,193
2016-07-12,DAIRY,37914.0,1407,46.82,0,None,76267.0,2016,7,12,1,Tuesday,28,3,0,0,0,194
2016-07-13,DAIRY,40719.0,2999,44.87,0,None,76173.0,2016,7,13,2,Wednesday,28,3,0,0,0,195
2016-07-14,DAIRY,32335.0,256,45.64,0,None,73094.0,2016,7,14,3,Thursday,28,3,0,0,0,196
2016-07-15,DAIRY,39443.0,382,45.93,0,None,82144.0,2016,7,15,4,Friday,28,3,0,0,0,197
2016-07-16,DAIRY,53302.0,404,45.696666666666665,0,None,94503.0,2016,7,16,5,Saturday,28,3,1,0,0,198
2016-07-17,DAIRY,58690.0,424,45.46333333333333,0,None,87873.0,2016,7,17,6,Sunday,28,3,1,0,0,199
2016-07-18,DAIRY,43023.0,458,45.23,0,None,80328.0,2016,7,18,0,Monday,29,3,0,0,0,200
2016-07-19,DAIRY,38160.0,446,44.64,0,None,77023.0,2016,7,19,1,Tuesday,29,3,0,0,0,201
2016-07-20,DAIRY,42147.0,2946,44.96,0,None,81266.0,2016,7,20,2,Wednesday,29,3,0,0,0,202
2016-07-21,DAIRY,33539.0,439,43.96,0,None,74264.0,2016,7,21,3,Thursday,29,3,0,0,0,203
2016-07-22,DAIRY,38318.0,429,43.41,0,None,80531.0,2016,7,22,4,Friday,29,3,0,0,0,204
